,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ct__normalizer,param_ct__scaler__n_quantiles,param_model__alpha,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15,6.786697069803874,0.42145310116203955,0.02097805341084798,0.00025540067185033267,Normalizer(),100,0.1,"(10, 10)","{'ct__normalizer': Normalizer(), 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (10, 10)}",0.9189205249575505,0.9028524070250982,0.9142513987164764,0.9120081102330416,0.006748844883273591,26
16,19.301504373550415,0.7908533462603935,0.04336071014404297,0.00300336553780247,Normalizer(),100,0.1,"(30, 30)","{'ct__normalizer': Normalizer(), 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (30, 30)}",0.9319718033438882,0.9270819418407239,0.9290341579932331,0.9293626343926151,0.0020097444180368186,18
17,24.86888559659322,1.3431578947262852,0.04398647944132487,0.004953687624587408,Normalizer(),100,0.1,"(50, 50)","{'ct__normalizer': Normalizer(), 'ct__scaler__n_quantiles': 100, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (50, 50)}",0.9369448134404017,0.9328331943804871,0.9340834693039476,0.9346204923749455,0.0017209780470324267,11
18,6.42718243598938,0.19249710152107077,0.017178455988566082,0.00029124136876874674,passthrough,10,0.001,"(10, 10)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.001, 'model__hidden_layer_sizes': (10, 10)}",0.9187788621993935,0.8144779849557529,0.8317786247566776,0.855011823970608,0.04563992702107721,36
19,20.48819573720296,2.802396755347155,0.03219477335611979,0.00020595946268601282,passthrough,10,0.001,"(30, 30)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.001, 'model__hidden_layer_sizes': (30, 30)}",0.93155158932523,0.9275019922203384,0.9287458043108323,0.9292664619521336,0.0016937379692208694,21
20,24.888620853424072,3.885547368928586,0.03539880116780599,0.0012158925125996128,passthrough,10,0.001,"(50, 50)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.001, 'model__hidden_layer_sizes': (50, 50)}",0.9376251111491597,0.9388461578858326,0.933144973345167,0.9365387474600531,0.0024509883503650892,1
21,6.248790582021077,0.04656258920536688,0.016842206319173176,0.00038725246526381834,passthrough,10,0.01,"(10, 10)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.01, 'model__hidden_layer_sizes': (10, 10)}",0.7783301027834235,0.9147036371311504,0.9093322973109386,0.8674553457418375,0.06305920245908227,31
22,16.10407559076945,0.13236594881354807,0.043860276540120445,0.01577963988814934,passthrough,10,0.01,"(30, 30)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.01, 'model__hidden_layer_sizes': (30, 30)}",0.931280995734881,0.9306031481341335,0.9305481738764889,0.9308107725818345,0.00033325455985543345,15
23,19.82132387161255,0.07088306743756609,0.035098632176717125,0.0008062447862019862,passthrough,10,0.01,"(50, 50)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.01, 'model__hidden_layer_sizes': (50, 50)}",0.9362457354301776,0.9367109713731079,0.9363915844464205,0.9364494304165687,0.000194286279915898,3
24,6.4866100152333575,0.3056528638046942,0.018318812052408855,0.0012239375039946126,passthrough,10,0.1,"(10, 10)","{'ct__normalizer': 'passthrough', 'ct__scaler__n_quantiles': 10, 'model__alpha': 0.1, 'model__hidden_layer_sizes': (10, 10)}",0.8651081084168167,0.8832578435285093,0.8432312463692849,0.863865732771537,0.016364387002872956,32
